region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
TAMAULIPAS,2020-04-26,nowcast,1.2,0.9,1.5,1.1,1.3,0.13
TAMAULIPAS,2020-04-27,nowcast,1.2,0.9,1.5,1.1,1.3,0.08
TAMAULIPAS,2020-04-28,nowcast,1.2,0.9,1.5,1.1,1.3,0.06
TAMAULIPAS,2020-04-29,nowcast,1.3,1,1.6,1.1,1.3,0.04
TAMAULIPAS,2020-04-30,nowcast,1.3,1,1.6,1.2,1.4,0.03
TAMAULIPAS,2020-05-01,nowcast,1.3,1,1.6,1.2,1.4,0.02
TAMAULIPAS,2020-05-02,nowcast,1.3,1,1.6,1.2,1.4,0.03
TAMAULIPAS,2020-05-03,nowcast,1.3,1,1.6,1.2,1.4,0.03
TAMAULIPAS,2020-05-04,nowcast,1.3,1,1.5,1.1,1.3,0.06
TAMAULIPAS,2020-05-05,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
TAMAULIPAS,2020-05-06,nowcast,1.1,0.9,1.4,1,1.2,0.24
TAMAULIPAS,2020-05-07,nowcast,1,0.8,1.3,0.9,1.1,0.46
TAMAULIPAS,2020-05-08,nowcast,1,0.7,1.2,0.9,1.1,0.62
TAMAULIPAS,2020-05-09,nowcast,0.9,0.7,1.1,0.9,1,0.68
TAMAULIPAS,2020-05-10,nowcast,0.9,0.7,1.1,0.9,1,0.67
TAMAULIPAS,2020-05-11,nowcast,1,0.8,1.2,0.9,1,0.65
TAMAULIPAS,2020-05-12,nowcast,1,0.8,1.2,0.9,1,0.55
TAMAULIPAS,2020-05-13,nowcast,1,0.8,1.2,0.9,1.1,0.48
TAMAULIPAS,2020-05-14,nowcast,1,0.8,1.3,0.9,1.1,0.4
TAMAULIPAS,2020-05-15,nowcast,1.1,0.9,1.3,1,1.1,0.28
TAMAULIPAS,2020-05-16,nowcast,1.1,0.9,1.3,1,1.1,0.22
TAMAULIPAS,2020-05-17,nowcast,1.1,0.9,1.3,1,1.2,0.16
TAMAULIPAS,2020-05-18,nowcast,1.1,0.9,1.4,1,1.2,0.13
TAMAULIPAS,2020-05-19,nowcast,1.2,1,1.4,1.1,1.2,0.08
TAMAULIPAS,2020-05-20,nowcast,1.2,1,1.4,1.1,1.2,0.05
TAMAULIPAS,2020-05-21,nowcast,1.2,1,1.4,1.1,1.3,0.03
TAMAULIPAS,2020-05-22,nowcast,1.2,1,1.4,1.1,1.3,0.03
TAMAULIPAS,2020-05-23,nowcast,1.2,1,1.4,1.1,1.3,0.03
TAMAULIPAS,2020-05-24,nowcast,1.2,1,1.4,1.1,1.3,0.02
TAMAULIPAS,2020-05-25,nowcast,1.2,1,1.4,1.2,1.3,0.02
TAMAULIPAS,2020-05-26,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
TAMAULIPAS,2020-05-27,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
TAMAULIPAS,2020-05-28,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
TAMAULIPAS,2020-05-29,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
TAMAULIPAS,2020-05-30,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
TAMAULIPAS,2020-05-31,nowcast,1.3,1.1,1.4,1.2,1.3,0
TAMAULIPAS,2020-06-01,nowcast,1.3,1.1,1.4,1.2,1.3,0
TAMAULIPAS,2020-06-02,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
TAMAULIPAS,2020-06-03,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
TAMAULIPAS,2020-06-04,nowcast,1.2,1.1,1.4,1.2,1.3,0.02
TAMAULIPAS,2020-06-05,nowcast,1.2,1.1,1.3,1.1,1.3,0.02
TAMAULIPAS,2020-06-06,nowcast,1.2,1,1.3,1.1,1.2,0.02
TAMAULIPAS,2020-06-07,nowcast,1.2,1,1.3,1.1,1.2,0.02
TAMAULIPAS,2020-06-08,nowcast,1.2,1,1.3,1.1,1.2,0.03
TAMAULIPAS,2020-06-09,nowcast,1.2,1,1.3,1.1,1.2,0.03
TAMAULIPAS,2020-06-10,nowcast,1.2,1,1.3,1.1,1.2,0.02
TAMAULIPAS,2020-06-11,nowcast,1.1,1,1.3,1.1,1.2,0.03
TAMAULIPAS,2020-06-12,nowcast,1.1,1,1.3,1.1,1.2,0.03
TAMAULIPAS,2020-06-13,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-14,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-15,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-16,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-17,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-18,nowcast,1.1,1,1.2,1.1,1.2,0.02
TAMAULIPAS,2020-06-19,nowcast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-06-20,nowcast,1.1,1,1.2,1.1,1.2,0.05
TAMAULIPAS,2020-06-21,nowcast,1.1,1,1.2,1.1,1.1,0.06
TAMAULIPAS,2020-06-22,nowcast,1.1,1,1.2,1,1.1,0.1
TAMAULIPAS,2020-06-23,nowcast,1.1,1,1.2,1,1.1,0.1
TAMAULIPAS,2020-06-24,nowcast,1.1,1,1.2,1,1.1,0.1
TAMAULIPAS,2020-06-25,nowcast,1.1,1,1.2,1,1.1,0.09
TAMAULIPAS,2020-06-26,nowcast,1.1,1,1.2,1,1.1,0.06
TAMAULIPAS,2020-06-27,nowcast,1.1,1,1.2,1,1.1,0.06
TAMAULIPAS,2020-06-28,nowcast,1.1,1,1.2,1,1.1,0.06
TAMAULIPAS,2020-06-29,nowcast,1.1,1,1.2,1,1.1,0.07
TAMAULIPAS,2020-06-30,nowcast,1.1,1,1.1,1,1.1,0.12
TAMAULIPAS,2020-07-01,nowcast,1.1,1,1.1,1,1.1,0.18
TAMAULIPAS,2020-07-02,nowcast,1,0.9,1.1,1,1.1,0.19
TAMAULIPAS,2020-07-03,nowcast,1,1,1.1,1,1.1,0.16
TAMAULIPAS,2020-07-04,nowcast,1.1,1,1.1,1,1.1,0.11
TAMAULIPAS,2020-07-05,nowcast,1.1,1,1.2,1,1.1,0.07
TAMAULIPAS,2020-07-06,nowcast,1.1,1,1.2,1,1.1,0.05
TAMAULIPAS,2020-07-07,nowcast,1.1,1,1.2,1,1.1,0.04
TAMAULIPAS,2020-07-08,nowcast,1.1,1,1.2,1.1,1.1,0.03
TAMAULIPAS,2020-07-09,nowcast,1.1,1,1.2,1.1,1.1,0.01
TAMAULIPAS,2020-07-10,nowcast,1.1,1,1.2,1.1,1.2,0
TAMAULIPAS,2020-07-11,nowcast,1.1,1.1,1.2,1.1,1.2,0
TAMAULIPAS,2020-07-12,nowcast,1.1,1,1.2,1.1,1.2,0.01
TAMAULIPAS,2020-07-13,nowcast,1.1,1,1.2,1.1,1.2,0.01
TAMAULIPAS,2020-07-14,forecast,1.1,1,1.2,1.1,1.2,0.03
TAMAULIPAS,2020-07-15,forecast,1.1,1,1.3,1.1,1.2,0.05
TAMAULIPAS,2020-07-16,forecast,1.1,1,1.2,1.1,1.2,0.05
TAMAULIPAS,2020-07-17,forecast,1.1,1,1.3,1.1,1.2,0.07
TAMAULIPAS,2020-07-18,forecast,1.1,1,1.3,1.1,1.2,0.07
TAMAULIPAS,2020-07-19,forecast,1.1,1,1.3,1.1,1.2,0.08
TAMAULIPAS,2020-07-20,forecast,1.1,1,1.3,1.1,1.2,0.09
TAMAULIPAS,2020-07-21,forecast,1.1,1,1.3,1,1.2,0.1
TAMAULIPAS,2020-07-22,forecast,1.1,0.9,1.3,1.1,1.2,0.1
TAMAULIPAS,2020-07-23,forecast,1.1,0.9,1.3,1,1.2,0.11
TAMAULIPAS,2020-07-24,forecast,1.1,0.9,1.3,1,1.2,0.12
TAMAULIPAS,2020-07-25,forecast,1.1,0.9,1.3,1.1,1.2,0.12
TAMAULIPAS,2020-07-26,forecast,1.1,0.9,1.3,1,1.2,0.13
TAMAULIPAS,2020-07-27,forecast,1.1,0.9,1.3,1,1.2,0.14
TLAXCALA,2020-04-08,nowcast,1.2,0.6,1.8,0.9,1.4,0.25
TLAXCALA,2020-04-09,nowcast,1.2,0.7,1.9,1,1.4,0.22
TLAXCALA,2020-04-10,nowcast,1.2,0.7,1.8,1,1.4,0.22
TLAXCALA,2020-04-11,nowcast,1.2,0.7,1.8,1,1.4,0.2
TLAXCALA,2020-04-12,nowcast,1.3,0.7,1.9,1,1.4,0.18
TLAXCALA,2020-04-13,nowcast,1.3,0.8,1.9,1,1.4,0.15
TLAXCALA,2020-04-14,nowcast,1.3,0.8,1.9,1.1,1.4,0.13
TLAXCALA,2020-04-15,nowcast,1.3,0.8,1.9,1.1,1.5,0.13
TLAXCALA,2020-04-16,nowcast,1.3,0.8,1.9,1.1,1.5,0.11
TLAXCALA,2020-04-17,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
TLAXCALA,2020-04-18,nowcast,1.3,0.9,1.9,1.2,1.5,0.09
TLAXCALA,2020-04-19,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
TLAXCALA,2020-04-20,nowcast,1.3,0.9,1.7,1.1,1.4,0.1
TLAXCALA,2020-04-21,nowcast,1.3,0.9,1.7,1.1,1.4,0.12
TLAXCALA,2020-04-22,nowcast,1.3,0.9,1.7,1.1,1.4,0.13
TLAXCALA,2020-04-23,nowcast,1.2,0.9,1.6,1.1,1.4,0.14
TLAXCALA,2020-04-24,nowcast,1.2,0.9,1.6,1.1,1.3,0.15
TLAXCALA,2020-04-25,nowcast,1.2,0.8,1.6,1.1,1.3,0.15
TLAXCALA,2020-04-26,nowcast,1.2,0.9,1.6,1,1.3,0.17
TLAXCALA,2020-04-27,nowcast,1.2,0.8,1.5,1,1.3,0.18
TLAXCALA,2020-04-28,nowcast,1.2,0.8,1.5,1,1.3,0.18
TLAXCALA,2020-04-29,nowcast,1.2,0.9,1.5,1,1.3,0.18
TLAXCALA,2020-04-30,nowcast,1.2,0.9,1.5,1,1.3,0.17
TLAXCALA,2020-05-01,nowcast,1.2,0.9,1.5,1,1.3,0.13
TLAXCALA,2020-05-02,nowcast,1.2,0.9,1.5,1,1.3,0.12
TLAXCALA,2020-05-03,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
TLAXCALA,2020-05-04,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
TLAXCALA,2020-05-05,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
TLAXCALA,2020-05-06,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
TLAXCALA,2020-05-07,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
TLAXCALA,2020-05-08,nowcast,1.2,0.9,1.5,1.1,1.3,0.12
TLAXCALA,2020-05-09,nowcast,1.2,0.9,1.4,1.1,1.3,0.13
TLAXCALA,2020-05-10,nowcast,1.2,0.9,1.4,1.1,1.3,0.14
TLAXCALA,2020-05-11,nowcast,1.1,0.9,1.4,1.1,1.2,0.16
TLAXCALA,2020-05-12,nowcast,1.1,0.9,1.4,1,1.2,0.17
TLAXCALA,2020-05-13,nowcast,1.1,0.9,1.4,1,1.2,0.19
TLAXCALA,2020-05-14,nowcast,1.1,0.9,1.4,1,1.2,0.19
TLAXCALA,2020-05-15,nowcast,1.1,0.9,1.3,1,1.2,0.2
TLAXCALA,2020-05-16,nowcast,1.1,0.9,1.4,1,1.2,0.17
TLAXCALA,2020-05-17,nowcast,1.1,0.9,1.3,1,1.2,0.19
TLAXCALA,2020-05-18,nowcast,1.1,0.9,1.3,1,1.2,0.21
TLAXCALA,2020-05-19,nowcast,1.1,0.9,1.3,1,1.2,0.22
TLAXCALA,2020-05-20,nowcast,1.1,0.9,1.3,1,1.2,0.22
TLAXCALA,2020-05-21,nowcast,1.1,0.9,1.3,1,1.1,0.24
TLAXCALA,2020-05-22,nowcast,1.1,0.9,1.3,1,1.2,0.27
TLAXCALA,2020-05-23,nowcast,1.1,0.9,1.3,1,1.1,0.3
TLAXCALA,2020-05-24,nowcast,1.1,0.9,1.2,1,1.1,0.31
TLAXCALA,2020-05-25,nowcast,1.1,0.9,1.3,1,1.1,0.28
TLAXCALA,2020-05-26,nowcast,1.1,0.9,1.3,1,1.1,0.26
TLAXCALA,2020-05-27,nowcast,1.1,0.9,1.3,1,1.1,0.23
TLAXCALA,2020-05-28,nowcast,1.1,0.9,1.3,1,1.2,0.2
TLAXCALA,2020-05-29,nowcast,1.1,0.9,1.3,1,1.2,0.18
TLAXCALA,2020-05-30,nowcast,1.1,0.9,1.3,1,1.2,0.17
TLAXCALA,2020-05-31,nowcast,1.1,0.9,1.3,1,1.2,0.17
TLAXCALA,2020-06-01,nowcast,1.1,0.9,1.3,1,1.2,0.2
TLAXCALA,2020-06-02,nowcast,1.1,0.9,1.3,1,1.1,0.24
TLAXCALA,2020-06-03,nowcast,1.1,0.9,1.2,1,1.1,0.26
TLAXCALA,2020-06-04,nowcast,1.1,0.9,1.2,1,1.1,0.3
TLAXCALA,2020-06-05,nowcast,1,0.8,1.2,1,1.1,0.36
TLAXCALA,2020-06-06,nowcast,1,0.9,1.2,1,1.1,0.38
TLAXCALA,2020-06-07,nowcast,1,0.8,1.2,1,1.1,0.42
TLAXCALA,2020-06-08,nowcast,1,0.8,1.2,1,1.1,0.46
TLAXCALA,2020-06-09,nowcast,1,0.8,1.2,0.9,1.1,0.48
TLAXCALA,2020-06-10,nowcast,1,0.8,1.2,0.9,1.1,0.5
TLAXCALA,2020-06-11,nowcast,1,0.8,1.2,0.9,1.1,0.5
TLAXCALA,2020-06-12,nowcast,1,0.8,1.2,0.9,1.1,0.46
TLAXCALA,2020-06-13,nowcast,1,0.9,1.2,0.9,1.1,0.41
TLAXCALA,2020-06-14,nowcast,1,0.9,1.2,1,1.1,0.37
TLAXCALA,2020-06-15,nowcast,1,0.9,1.2,1,1.1,0.35
TLAXCALA,2020-06-16,nowcast,1,0.9,1.2,1,1.1,0.31
TLAXCALA,2020-06-17,nowcast,1.1,0.9,1.2,1,1.1,0.28
TLAXCALA,2020-06-18,nowcast,1.1,0.9,1.2,1,1.1,0.26
TLAXCALA,2020-06-19,nowcast,1.1,0.9,1.3,1,1.1,0.25
TLAXCALA,2020-06-20,nowcast,1.1,0.9,1.3,1,1.1,0.22
TLAXCALA,2020-06-21,nowcast,1.1,0.9,1.3,1,1.1,0.19
TLAXCALA,2020-06-22,nowcast,1.1,0.9,1.3,1,1.1,0.15
TLAXCALA,2020-06-23,nowcast,1.1,0.9,1.3,1,1.2,0.14
TLAXCALA,2020-06-24,nowcast,1.1,0.9,1.3,1,1.2,0.11
TLAXCALA,2020-06-25,nowcast,1.1,1,1.3,1,1.2,0.11
TLAXCALA,2020-06-26,nowcast,1.1,1,1.3,1,1.2,0.11
TLAXCALA,2020-06-27,nowcast,1.1,0.9,1.3,1,1.2,0.12
TLAXCALA,2020-06-28,nowcast,1.1,0.9,1.3,1,1.2,0.16
TLAXCALA,2020-06-29,nowcast,1.1,0.9,1.2,1,1.1,0.2
TLAXCALA,2020-06-30,nowcast,1,0.9,1.2,1,1.1,0.31
TLAXCALA,2020-07-01,nowcast,1,0.8,1.2,1,1.1,0.45
TLAXCALA,2020-07-02,nowcast,1,0.8,1.1,0.9,1,0.58
TLAXCALA,2020-07-03,nowcast,1,0.8,1.1,0.9,1,0.69
TLAXCALA,2020-07-04,nowcast,1,0.8,1.1,0.9,1,0.72
TLAXCALA,2020-07-05,nowcast,0.9,0.8,1.1,0.9,1,0.73
TLAXCALA,2020-07-06,nowcast,1,0.8,1.1,0.9,1,0.72
TLAXCALA,2020-07-07,nowcast,1,0.8,1.1,0.9,1,0.69
TLAXCALA,2020-07-08,nowcast,1,0.8,1.1,0.9,1,0.63
TLAXCALA,2020-07-09,nowcast,1,0.8,1.2,0.9,1,0.52
TLAXCALA,2020-07-10,nowcast,1,0.9,1.2,0.9,1.1,0.41
TLAXCALA,2020-07-11,nowcast,1,0.9,1.2,1,1.1,0.34
TLAXCALA,2020-07-12,nowcast,1,0.9,1.2,1,1.1,0.31
TLAXCALA,2020-07-13,nowcast,1,0.9,1.2,1,1.1,0.32
TLAXCALA,2020-07-14,forecast,1,0.8,1.2,1,1.1,0.37
TLAXCALA,2020-07-15,forecast,1,0.8,1.3,1,1.1,0.38
TLAXCALA,2020-07-16,forecast,1,0.8,1.3,0.9,1.1,0.41
TLAXCALA,2020-07-17,forecast,1,0.8,1.3,0.9,1.1,0.41
TLAXCALA,2020-07-18,forecast,1,0.7,1.3,0.9,1.1,0.42
TLAXCALA,2020-07-19,forecast,1,0.7,1.3,0.9,1.1,0.42
TLAXCALA,2020-07-20,forecast,1,0.7,1.4,0.9,1.1,0.42
TLAXCALA,2020-07-21,forecast,1,0.7,1.4,0.9,1.1,0.43
TLAXCALA,2020-07-22,forecast,1,0.7,1.4,0.9,1.2,0.45
TLAXCALA,2020-07-23,forecast,1,0.7,1.4,0.9,1.2,0.44
TLAXCALA,2020-07-24,forecast,1,0.7,1.4,0.9,1.2,0.44
TLAXCALA,2020-07-25,forecast,1,0.7,1.4,0.9,1.2,0.44
TLAXCALA,2020-07-26,forecast,1,0.6,1.4,0.9,1.2,0.45
TLAXCALA,2020-07-27,forecast,1,0.6,1.4,0.9,1.2,0.45
VERACRUZ,2020-04-03,nowcast,1.5,0.9,2.2,1.2,1.7,0.08
VERACRUZ,2020-04-04,nowcast,1.5,0.9,2.1,1.2,1.7,0.07
VERACRUZ,2020-04-05,nowcast,1.5,0.9,2.1,1.2,1.7,0.07
VERACRUZ,2020-04-06,nowcast,1.5,0.9,2,1.2,1.6,0.06
VERACRUZ,2020-04-07,nowcast,1.4,0.9,2,1.2,1.6,0.06
VERACRUZ,2020-04-08,nowcast,1.4,1,2,1.2,1.6,0.06
VERACRUZ,2020-04-09,nowcast,1.4,1,1.9,1.2,1.6,0.05
VERACRUZ,2020-04-10,nowcast,1.4,1,1.9,1.3,1.6,0.05
VERACRUZ,2020-04-11,nowcast,1.4,1,1.9,1.3,1.6,0.04
VERACRUZ,2020-04-12,nowcast,1.4,1,1.9,1.2,1.5,0.03
VERACRUZ,2020-04-13,nowcast,1.4,1.1,1.8,1.3,1.6,0.02
VERACRUZ,2020-04-14,nowcast,1.5,1.1,1.9,1.3,1.6,0.02
VERACRUZ,2020-04-15,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
VERACRUZ,2020-04-16,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
VERACRUZ,2020-04-17,nowcast,1.4,1.1,1.8,1.3,1.6,0.01
VERACRUZ,2020-04-18,nowcast,1.4,1.1,1.8,1.3,1.5,0.01
VERACRUZ,2020-04-19,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
VERACRUZ,2020-04-20,nowcast,1.4,1.1,1.7,1.2,1.5,0.02
VERACRUZ,2020-04-21,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
VERACRUZ,2020-04-22,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
VERACRUZ,2020-04-23,nowcast,1.3,1.1,1.6,1.2,1.4,0.03
VERACRUZ,2020-04-24,nowcast,1.3,1,1.5,1.2,1.3,0.04
VERACRUZ,2020-04-25,nowcast,1.2,1,1.5,1.2,1.3,0.03
VERACRUZ,2020-04-26,nowcast,1.2,1,1.4,1.1,1.3,0.04
VERACRUZ,2020-04-27,nowcast,1.2,1,1.4,1.1,1.3,0.04
VERACRUZ,2020-04-28,nowcast,1.2,1,1.4,1.1,1.3,0.03
VERACRUZ,2020-04-29,nowcast,1.2,1,1.4,1.1,1.3,0.03
VERACRUZ,2020-04-30,nowcast,1.2,1,1.4,1.1,1.3,0.02
VERACRUZ,2020-05-01,nowcast,1.2,1,1.4,1.1,1.3,0.02
VERACRUZ,2020-05-02,nowcast,1.2,1.1,1.4,1.1,1.3,0.02
VERACRUZ,2020-05-03,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
VERACRUZ,2020-05-04,nowcast,1.2,1,1.4,1.1,1.3,0.02
VERACRUZ,2020-05-05,nowcast,1.2,1,1.4,1.1,1.3,0.03
VERACRUZ,2020-05-06,nowcast,1.2,1,1.4,1.1,1.3,0.03
VERACRUZ,2020-05-07,nowcast,1.2,1,1.3,1.1,1.2,0.04
VERACRUZ,2020-05-08,nowcast,1.2,1,1.3,1.1,1.2,0.05
VERACRUZ,2020-05-09,nowcast,1.1,1,1.3,1.1,1.2,0.06
VERACRUZ,2020-05-10,nowcast,1.1,1,1.3,1.1,1.2,0.08
VERACRUZ,2020-05-11,nowcast,1.1,1,1.3,1.1,1.2,0.07
VERACRUZ,2020-05-12,nowcast,1.1,1,1.3,1.1,1.2,0.06
VERACRUZ,2020-05-13,nowcast,1.1,1,1.3,1.1,1.2,0.04
VERACRUZ,2020-05-14,nowcast,1.1,1,1.3,1.1,1.2,0.03
VERACRUZ,2020-05-15,nowcast,1.1,1,1.3,1.1,1.2,0.04
VERACRUZ,2020-05-16,nowcast,1.1,1,1.3,1.1,1.2,0.04
VERACRUZ,2020-05-17,nowcast,1.1,1,1.2,1.1,1.2,0.05
VERACRUZ,2020-05-18,nowcast,1.1,1,1.2,1.1,1.2,0.07
VERACRUZ,2020-05-19,nowcast,1.1,1,1.2,1.1,1.2,0.07
VERACRUZ,2020-05-20,nowcast,1.1,1,1.2,1.1,1.1,0.07
VERACRUZ,2020-05-21,nowcast,1.1,1,1.2,1.1,1.1,0.08
VERACRUZ,2020-05-22,nowcast,1.1,1,1.2,1,1.1,0.08
VERACRUZ,2020-05-23,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-05-24,nowcast,1.1,1,1.2,1,1.1,0.1
VERACRUZ,2020-05-25,nowcast,1.1,1,1.2,1,1.1,0.1
VERACRUZ,2020-05-26,nowcast,1.1,1,1.2,1,1.1,0.07
VERACRUZ,2020-05-27,nowcast,1.1,1,1.2,1,1.1,0.05
VERACRUZ,2020-05-28,nowcast,1.1,1,1.2,1.1,1.1,0.04
VERACRUZ,2020-05-29,nowcast,1.1,1,1.2,1.1,1.1,0.04
VERACRUZ,2020-05-30,nowcast,1.1,1,1.2,1.1,1.1,0.05
VERACRUZ,2020-05-31,nowcast,1.1,1,1.2,1.1,1.1,0.09
VERACRUZ,2020-06-01,nowcast,1.1,1,1.2,1,1.1,0.13
VERACRUZ,2020-06-02,nowcast,1.1,1,1.2,1,1.1,0.16
VERACRUZ,2020-06-03,nowcast,1.1,1,1.2,1,1.1,0.16
VERACRUZ,2020-06-04,nowcast,1.1,1,1.2,1,1.1,0.14
VERACRUZ,2020-06-05,nowcast,1.1,1,1.2,1,1.1,0.13
VERACRUZ,2020-06-06,nowcast,1.1,1,1.2,1,1.1,0.11
VERACRUZ,2020-06-07,nowcast,1.1,1,1.2,1,1.1,0.1
VERACRUZ,2020-06-08,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-06-09,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-06-10,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-06-11,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-06-12,nowcast,1.1,1,1.2,1,1.1,0.09
VERACRUZ,2020-06-13,nowcast,1.1,1,1.2,1,1.1,0.11
VERACRUZ,2020-06-14,nowcast,1.1,1,1.2,1,1.1,0.13
VERACRUZ,2020-06-15,nowcast,1.1,1,1.1,1,1.1,0.12
VERACRUZ,2020-06-16,nowcast,1.1,1,1.1,1,1.1,0.13
VERACRUZ,2020-06-17,nowcast,1.1,1,1.1,1,1.1,0.12
VERACRUZ,2020-06-18,nowcast,1.1,1,1.1,1,1.1,0.14
VERACRUZ,2020-06-19,nowcast,1,1,1.1,1,1.1,0.16
VERACRUZ,2020-06-20,nowcast,1,1,1.1,1,1.1,0.21
VERACRUZ,2020-06-21,nowcast,1,0.9,1.1,1,1.1,0.25
VERACRUZ,2020-06-22,nowcast,1,0.9,1.1,1,1.1,0.25
VERACRUZ,2020-06-23,nowcast,1,1,1.1,1,1.1,0.22
VERACRUZ,2020-06-24,nowcast,1,1,1.1,1,1.1,0.18
VERACRUZ,2020-06-25,nowcast,1.1,1,1.1,1,1.1,0.12
VERACRUZ,2020-06-26,nowcast,1.1,1,1.2,1,1.1,0.06
VERACRUZ,2020-06-27,nowcast,1.1,1,1.2,1.1,1.1,0.02
VERACRUZ,2020-06-28,nowcast,1.1,1,1.2,1.1,1.1,0.01
VERACRUZ,2020-06-29,nowcast,1.1,1,1.2,1.1,1.1,0.01
VERACRUZ,2020-06-30,nowcast,1.1,1,1.2,1.1,1.1,0.01
VERACRUZ,2020-07-01,nowcast,1.1,1,1.2,1.1,1.1,0.01
VERACRUZ,2020-07-02,nowcast,1.1,1,1.2,1.1,1.1,0.03
VERACRUZ,2020-07-03,nowcast,1.1,1,1.2,1.1,1.1,0.04
VERACRUZ,2020-07-04,nowcast,1.1,1,1.2,1.1,1.1,0.07
VERACRUZ,2020-07-05,nowcast,1.1,1,1.1,1,1.1,0.08
VERACRUZ,2020-07-06,nowcast,1.1,1,1.1,1,1.1,0.06
VERACRUZ,2020-07-07,nowcast,1.1,1,1.2,1,1.1,0.05
VERACRUZ,2020-07-08,nowcast,1.1,1,1.2,1.1,1.1,0.03
VERACRUZ,2020-07-09,nowcast,1.1,1,1.2,1.1,1.1,0.02
VERACRUZ,2020-07-10,nowcast,1.1,1,1.2,1.1,1.1,0.01
VERACRUZ,2020-07-11,nowcast,1.1,1,1.2,1.1,1.1,0.02
VERACRUZ,2020-07-12,nowcast,1.1,1,1.2,1.1,1.1,0.04
VERACRUZ,2020-07-13,nowcast,1.1,1,1.1,1,1.1,0.09
VERACRUZ,2020-07-14,forecast,1.1,1,1.2,1,1.1,0.11
VERACRUZ,2020-07-15,forecast,1.1,1,1.2,1,1.1,0.12
VERACRUZ,2020-07-16,forecast,1.1,1,1.2,1,1.1,0.14
VERACRUZ,2020-07-17,forecast,1.1,0.9,1.2,1,1.1,0.15
VERACRUZ,2020-07-18,forecast,1.1,0.9,1.2,1,1.1,0.17
VERACRUZ,2020-07-19,forecast,1.1,0.9,1.2,1,1.1,0.17
VERACRUZ,2020-07-20,forecast,1.1,0.9,1.2,1,1.1,0.18
VERACRUZ,2020-07-21,forecast,1.1,0.9,1.3,1,1.1,0.19
VERACRUZ,2020-07-22,forecast,1.1,0.9,1.2,1,1.1,0.21
VERACRUZ,2020-07-23,forecast,1.1,0.9,1.3,1,1.1,0.2
VERACRUZ,2020-07-24,forecast,1.1,0.9,1.3,1,1.1,0.21
VERACRUZ,2020-07-25,forecast,1.1,0.9,1.3,1,1.1,0.22
VERACRUZ,2020-07-26,forecast,1.1,0.9,1.3,1,1.2,0.23
VERACRUZ,2020-07-27,forecast,1.1,0.9,1.3,1,1.2,0.23
YUCATÁN,2020-04-03,nowcast,1.5,0.8,2.2,1.1,1.6,0.1
YUCATÁN,2020-04-04,nowcast,1.4,0.8,2,1.2,1.6,0.1
YUCATÁN,2020-04-05,nowcast,1.4,0.9,2,1.2,1.6,0.09
YUCATÁN,2020-04-06,nowcast,1.4,0.9,2,1.2,1.6,0.08
YUCATÁN,2020-04-07,nowcast,1.4,0.9,1.9,1.2,1.6,0.08
YUCATÁN,2020-04-08,nowcast,1.4,0.9,1.9,1.2,1.5,0.08
YUCATÁN,2020-04-09,nowcast,1.3,0.9,1.8,1.1,1.5,0.08
YUCATÁN,2020-04-10,nowcast,1.4,0.9,1.8,1.2,1.5,0.06
YUCATÁN,2020-04-11,nowcast,1.4,0.9,1.8,1.2,1.5,0.06
YUCATÁN,2020-04-12,nowcast,1.4,1,1.8,1.2,1.5,0.05
